Date;Hour;A/A [kWh];Alumbrado [kWh];General [kWh];Punto Caliente [kWh];Refrigeracion [kWh]
08/03/2017;20:30;3.60;3.20;11.50;0.00;2.50
08/03/2017;20:45;4.10;3.09;12.00;0.10;2.50
08/03/2017;21:00;4.10;3.41;13.32;0.10;3.50
08/03/2017;21:15;3.00;3.09;11.56;0.00;3.31
08/03/2017;21:30;0.00;3.30;8.62;0.00;3.00
08/03/2017;21:45;0.00;1.50;6.50;0.20;2.69
08/03/2017;22:00;0.00;0.91;5.38;0.00;2.50
08/03/2017;22:15;0.00;0.29;4.62;0.00;2.41
08/03/2017;22:30;0.00;0.21;4.82;0.00;2.50
08/03/2017;22:45;0.00;0.00;4.68;0.00;2.81
08/03/2017;23:00;0.00;0.29;5.00;0.00;2.69
08/03/2017;23:15;0.00;0.41;4.82;0.00;2.59
08/03/2017;23:30;0.00;0.30;4.68;0.00;2.50
08/03/2017;23:45;0.00;0.29;4.82;0.00;2.50
09/03/2017;0:00;0.00;0.41;4.68;0.00;2.72
09/03/2017;0:15;0.00;0.30;4.69;0.10;2.28
09/03/2017;0:30;0.00;0.29;4.81;0.00;2.50
09/03/2017;0:45;0.00;0.30;4.00;0.00;2.22
09/03/2017;1:00;0.00;0.20;4.00;0.00;2.19
09/03/2017;1:15;0.00;0.00;4.50;0.00;2.50
09/03/2017;1:30;0.00;0.00;4.82;0.00;2.59
09/03/2017;1:45;0.00;0.00;3.87;0.00;2.41
09/03/2017;2:00;0.00;0.00;4.00;0.00;2.09
09/03/2017;2:15;0.00;0.00;4.19;0.00;2.41
09/03/2017;2:30;0.00;0.00;3.94;0.00;2.09
09/03/2017;2:45;0.00;0.00;4.06;0.10;2.31
09/03/2017;3:00;0.00;0.00;3.62;0.00;1.91
09/03/2017;3:15;0.00;0.00;3.38;0.00;1.69
09/03/2017;3:30;0.00;0.00;3.31;0.00;1.59
09/03/2017;3:45;0.00;0.00;4.19;0.00;2.31
09/03/2017;4:00;0.00;0.00;3.94;0.00;2.19
09/03/2017;4:15;0.00;0.00;3.87;0.00;2.22
09/03/2017;4:30;0.00;0.00;4.19;0.00;2.28
09/03/2017;4:45;0.00;0.00;3.94;0.00;2.22
09/03/2017;5:00;0.00;0.00;4.18;0.00;2.28
09/03/2017;5:15;0.00;0.00;3.82;0.00;2.22
09/03/2017;5:30;0.00;0.00;3.68;0.00;2.09
09/03/2017;5:45;0.00;0.00;4.00;0.00;2.19
09/03/2017;6:00;0.00;0.00;3.88;0.00;2.22
09/03/2017;6:15;0.00;0.00;3.94;0.00;2.19
09/03/2017;6:30;0.00;0.00;3.68;0.10;2.09
09/03/2017;6:45;0.00;0.80;6.38;1.30;2.31
09/03/2017;7:00;0.00;0.70;8.62;4.10;2.19
09/03/2017;7:15;0.00;0.80;7.50;2.60;2.22
09/03/2017;7:30;0.00;0.70;4.88;0.20;2.28
09/03/2017;7:45;0.00;0.91;5.00;0.10;2.41
09/03/2017;8:00;0.00;0.59;4.62;0.20;2.09
09/03/2017;8:15;0.00;0.91;5.19;0.00;2.31
09/03/2017;8:30;0.00;0.80;4.81;0.30;2.10
09/03/2017;8:45;0.00;0.70;4.50;0.10;2.09
09/03/2017;9:00;0.00;0.80;5.00;0.10;2.22
09/03/2017;9:15;1.50;1.20;6.69;0.00;2.00
09/03/2017;9:30;9.70;2.89;17.00;0.20;2.50
09/03/2017;9:45;6.50;2.91;13.69;0.10;2.28
09/03/2017;10:00;6.30;2.79;14.31;0.60;2.50
09/03/2017;10:15;6.50;3.00;15.13;1.30;2.31
09/03/2017;10:30;6.50;2.91;15.00;1.20;2.50
09/03/2017;10:45;6.70;2.89;15.18;0.90;2.69
09/03/2017;11:00;5.20;2.91;13.00;0.60;2.31
09/03/2017;11:15;5.60;2.79;14.00;1.40;2.00
09/03/2017;11:30;4.00;3.00;11.82;0.70;2.19
09/03/2017;11:45;5.20;2.91;14.18;0.90;3.31
09/03/2017;12:00;5.80;2.80;14.69;1.00;2.91
09/03/2017;12:15;4.20;2.79;14.13;2.10;2.78
09/03/2017;12:30;4.20;3.00;15.06;3.00;2.91
09/03/2017;12:45;3.60;2.91;12.50;0.90;2.90
09/03/2017;13:00;3.50;2.89;11.62;0.10;2.91
09/03/2017;13:15;3.40;2.91;11.38;0.20;2.78
09/03/2017;13:30;3.40;2.79;11.81;0.00;3.31
09/03/2017;13:45;4.40;2.91;12.81;0.10;3.19
09/03/2017;14:00;3.50;2.89;11.50;0.10;3.00
09/03/2017;14:15;2.70;2.91;11.00;0.10;3.00
09/03/2017;14:30;4.00;2.79;11.82;0.00;2.81
09/03/2017;14:45;3.60;2.91;11.87;0.20;3.10
09/03/2017;15:00;2.50;2.89;11.19;0.10;3.40
09/03/2017;15:15;3.40;2.91;11.94;0.10;3.69
09/03/2017;15:30;3.30;3.00;11.68;0.10;3.41
09/03/2017;15:45;3.20;2.79;11.38;0.40;2.59
09/03/2017;16:00;3.60;3.00;13.62;2.30;2.50
09/03/2017;16:15;2.70;2.91;11.32;0.20;3.31
09/03/2017;16:30;3.20;2.89;12.06;0.10;3.69
09/03/2017;16:45;3.30;2.91;12.00;0.00;3.50
09/03/2017;17:00;3.10;2.79;11.81;0.20;3.41
09/03/2017;17:15;3.20;2.91;11.31;0.10;2.90
09/03/2017;17:30;2.90;2.89;10.50;0.10;2.41
09/03/2017;17:45;3.30;2.91;10.88;0.00;2.50
09/03/2017;18:00;3.30;2.79;12.31;0.10;3.59
09/03/2017;18:15;3.20;3.00;11.81;0.00;3.50
09/03/2017;18:30;3.10;2.91;11.50;0.00;3.10
09/03/2017;18:45;3.20;3.00;11.50;0.20;3.00
09/03/2017;19:00;4.00;3.09;14.38;2.00;2.90
09/03/2017;19:15;4.00;3.41;13.12;0.80;3.19
09/03/2017;19:30;4.00;3.09;13.19;0.00;3.50
09/03/2017;19:45;4.00;3.30;13.31;0.00;3.81
09/03/2017;20:00;4.00;3.20;13.00;0.20;3.60
09/03/2017;20:15;3.90;3.30;12.88;0.00;3.40
09/03/2017;20:30;3.80;3.20;12.31;0.10;3.00
09/03/2017;20:45;3.80;3.41;12.69;0.10;3.10
09/03/2017;21:00;3.70;3.09;12.62;0.10;3.09
09/03/2017;21:15;3.30;3.30;11.88;0.00;3.00
09/03/2017;21:30;0.00;3.20;8.62;0.00;3.00
09/03/2017;21:45;0.00;1.50;6.50;0.20;2.72
09/03/2017;22:00;0.00;0.71;5.00;0.00;2.28
09/03/2017;22:15;0.00;0.29;4.88;0.00;2.31
09/03/2017;22:30;0.00;0.21;4.62;0.00;2.50
09/03/2017;22:45;0.00;0.00;5.00;0.00;2.69
09/03/2017;23:00;0.00;0.29;4.82;0.00;2.50
09/03/2017;23:15;0.00;0.41;3.87;0.00;1.81
09/03/2017;23:30;0.00;0.30;3.81;0.00;1.69
09/03/2017;23:45;0.00;0.29;4.82;0.10;2.31
10/03/2017;0:00;0.00;0.30;4.87;0.00;2.69
10/03/2017;0:15;0.00;0.41;4.69;0.00;2.50
10/03/2017;0:30;0.00;0.29;5.12;0.00;2.91
10/03/2017;0:45;0.00;0.30;4.69;0.00;2.50
10/03/2017;1:00;0.00;0.20;4.31;0.00;2.40
10/03/2017;1:15;0.00;0.00;4.38;0.00;2.50
10/03/2017;1:30;0.00;0.00;4.50;0.00;2.50
10/03/2017;1:45;0.00;0.00;4.12;0.00;2.19
10/03/2017;2:00;0.00;0.00;4.19;0.00;2.50
10/03/2017;2:15;0.00;0.00;3.81;0.00;2.00
10/03/2017;2:30;0.00;0.00;4.00;0.00;2.22
10/03/2017;2:45;0.00;0.00;4.00;0.00;2.28
10/03/2017;3:00;0.00;0.00;4.32;0.00;2.41
10/03/2017;3:15;0.00;0.00;4.18;0.00;2.40
10/03/2017;3:30;0.00;0.00;3.82;0.00;2.19
10/03/2017;3:45;0.00;0.00;4.00;0.10;2.22
10/03/2017;4:00;0.00;0.00;3.87;0.00;2.00
10/03/2017;4:15;0.00;0.00;4.00;0.00;2.28
10/03/2017;4:30;0.00;0.00;4.00;0.00;2.31
10/03/2017;4:45;0.00;0.00;4.13;0.00;2.10
10/03/2017;5:00;0.00;0.00;4.00;0.00;2.31
10/03/2017;5:15;0.00;0.00;3.84;0.00;2.10
10/03/2017;5:30;0.00;0.00;3.84;0.00;2.10
10/03/2017;5:45;0.00;0.00;3.88;0.00;2.09
10/03/2017;6:00;0.00;0.00;4.31;0.00;2.50
10/03/2017;6:15;0.00;0.00;3.81;0.00;2.31
10/03/2017;6:30;0.00;0.00;3.88;0.10;2.10
10/03/2017;6:45;0.00;0.30;4.50;0.40;1.90
10/03/2017;7:00;0.00;0.70;6.12;1.50;2.00
10/03/2017;7:15;0.00;0.91;9.00;4.80;1.69
10/03/2017;7:30;0.00;0.59;5.50;1.60;1.50
10/03/2017;7:45;0.00;0.91;4.50;0.10;1.91
10/03/2017;8:00;0.00;0.80;5.32;0.10;2.59
10/03/2017;8:15;0.00;0.79;5.00;0.20;2.31
10/03/2017;8:30;0.00;0.71;5.00;0.10;2.19
10/03/2017;8:45;0.00;0.79;5.00;0.10;2.31
10/03/2017;9:00;0.00;0.80;5.00;0.10;2.19
10/03/2017;9:15;1.50;1.20;6.68;0.20;2.41
10/03/2017;9:30;9.40;2.91;16.82;0.10;2.09
10/03/2017;9:45;6.60;2.89;13.87;0.10;2.50
10/03/2017;10:00;6.50;3.00;13.81;0.10;2.31
10/03/2017;10:15;6.70;2.91;14.19;0.00;2.41
10/03/2017;10:30;6.70;2.79;14.00;0.00;2.28
10/03/2017;10:45;5.40;3.00;13.50;0.20;3.00
10/03/2017;11:00;4.10;2.91;12.19;0.10;3.00
10/03/2017;11:15;5.60;2.89;16.12;2.50;3.00
10/03/2017;11:30;5.00;2.91;14.00;1.60;3.00
10/03/2017;11:45;3.80;2.79;12.00;0.10;3.00
10/03/2017;12:00;3.90;3.00;12.00;0.00;3.00
10/03/2017;12:15;3.60;2.91;11.88;0.00;3.22
10/03/2017;12:30;3.50;2.89;11.44;0.20;2.78
10/03/2017;12:45;4.20;2.91;12.00;0.10;2.50
10/03/2017;13:00;4.50;2.79;12.56;0.00;3.00
10/03/2017;13:15;3.00;3.00;11.31;0.10;3.22
10/03/2017;13:30;2.90;2.91;11.19;0.10;3.19
10/03/2017;13:45;4.30;2.89;12.62;0.00;3.00
10/03/2017;14:00;3.20;2.91;11.82;0.20;3.50
10/03/2017;14:15;3.10;2.79;11.68;0.00;3.40
10/03/2017;14:30;3.40;3.00;11.50;0.10;2.69
10/03/2017;14:45;3.10;2.91;11.00;0.10;2.72
10/03/2017;15:00;2.40;2.89;10.00;0.00;2.50
10/03/2017;15:15;3.00;2.91;11.69;0.10;3.59
10/03/2017;15:30;3.00;2.79;11.63;0.00;3.60
10/03/2017;15:45;2.10;3.00;10.68;0.20;3.31
10/03/2017;16:00;1.30;2.91;9.82;0.00;3.28
10/03/2017;16:15;2.40;2.89;11.00;0.10;3.31
10/03/2017;16:30;0.70;2.91;9.68;0.10;3.69
10/03/2017;16:45;3.10;2.79;12.00;0.10;3.50
10/03/2017;17:00;0.50;3.00;9.19;0.00;3.50
10/03/2017;17:15;3.30;2.91;12.00;0.00;3.72
10/03/2017;17:30;1.20;2.89;9.81;0.20;3.28
10/03/2017;17:45;2.50;2.91;11.00;0.00;3.31
10/03/2017;18:00;2.30;2.79;10.88;0.10;3.41
10/03/2017;18:15;2.20;3.00;10.62;0.10;3.19
10/03/2017;18:30;2.00;2.91;10.69;0.10;3.09
10/03/2017;18:45;4.00;3.09;12.31;0.00;3.22
10/03/2017;19:00;1.00;3.21;9.82;0.00;3.28
10/03/2017;19:15;4.20;3.20;12.56;0.20;3.00
10/03/2017;19:30;4.10;3.30;12.12;0.10;2.81
10/03/2017;19:45;4.00;3.20;13.19;1.10;2.50
10/03/2017;20:00;4.00;3.09;14.13;1.60;3.19
10/03/2017;20:15;4.00;3.41;12.37;0.00;2.81
10/03/2017;20:30;3.90;3.09;12.31;0.20;2.91
10/03/2017;20:45;3.80;3.41;11.50;0.10;2.09
10/03/2017;21:00;3.90;3.09;11.50;0.00;2.00
10/03/2017;21:15;3.10;3.41;11.38;0.10;2.60
10/03/2017;21:30;0.00;3.09;8.62;0.10;3.00
10/03/2017;21:45;0.00;1.50;6.38;0.00;2.59
10/03/2017;22:00;0.00;0.80;5.31;0.00;2.41
10/03/2017;22:15;0.00;0.41;4.81;0.00;2.40
10/03/2017;22:30;0.00;0.09;4.88;0.00;2.69
10/03/2017;22:45;0.00;0.11;4.62;0.00;2.50
10/03/2017;23:00;0.00;0.30;5.00;0.00;2.81
10/03/2017;23:15;0.00;0.29;4.88;0.00;2.60
10/03/2017;23:30;0.00;0.41;5.12;0.00;2.90
10/03/2017;23:45;0.00;0.30;4.50;0.00;2.41
11/03/2017;0:00;0.00;0.29;4.88;0.00;2.59
11/03/2017;0:15;0.00;0.30;4.50;0.00;2.19
11/03/2017;0:30;0.00;0.41;4.62;0.00;2.41
11/03/2017;0:45;0.00;0.29;4.32;0.20;2.09
11/03/2017;1:00;0.00;0.00;4.50;0.00;2.31
11/03/2017;1:15;0.00;0.00;4.18;0.00;2.41
11/03/2017;1:30;0.00;0.00;4.38;0.00;2.28
11/03/2017;1:45;0.00;0.00;4.12;0.00;2.41
11/03/2017;2:00;0.00;0.00;4.38;0.00;2.40
11/03/2017;2:15;0.00;0.00;4.00;0.00;2.10
11/03/2017;2:30;0.00;0.00;3.50;0.00;1.59
11/03/2017;2:45;0.00;0.00;3.62;0.00;2.00
11/03/2017;3:00;0.00;0.00;4.32;0.00;2.41
11/03/2017;3:15;0.00;0.00;4.00;0.00;2.09
11/03/2017;3:30;0.00;0.00;3.87;0.00;2.31
11/03/2017;3:45;0.00;0.00;3.69;0.00;2.00
11/03/2017;4:00;0.00;0.00;4.12;0.00;2.19
11/03/2017;4:15;0.00;0.00;4.19;0.00;2.72
11/03/2017;4:30;0.00;0.00;4.31;0.10;2.50
11/03/2017;4:45;0.00;0.00;4.38;0.00;2.50
11/03/2017;5:00;0.00;0.00;3.94;0.00;2.09
11/03/2017;5:15;0.00;0.00;3.06;0.00;1.50
11/03/2017;5:30;0.00;0.00;3.50;0.00;1.60
11/03/2017;5:45;0.00;0.00;3.62;0.00;1.90
11/03/2017;6:00;0.00;0.00;4.00;0.00;2.19
11/03/2017;6:15;0.00;0.00;3.88;0.00;2.00
11/03/2017;6:30;0.00;0.00;3.62;0.00;2.00
11/03/2017;6:45;0.00;0.00;4.00;0.00;2.22
11/03/2017;7:00;0.00;0.00;3.88;0.10;2.19
11/03/2017;7:15;0.00;0.00;3.94;0.00;2.09
11/03/2017;7:30;0.00;0.00;3.68;0.00;2.31
11/03/2017;7:45;0.00;0.00;3.88;0.00;2.10
11/03/2017;8:00;0.00;0.00;3.81;0.00;2.09
11/03/2017;8:15;0.00;0.80;5.69;1.10;2.00
11/03/2017;8:30;0.00;0.70;5.44;0.70;2.31
11/03/2017;8:45;0.00;0.91;6.06;1.30;2.19
11/03/2017;9:00;0.00;0.80;9.62;4.50;2.41
11/03/2017;9:15;1.30;1.09;7.69;1.30;2.40
11/03/2017;9:30;8.00;2.91;15.50;0.60;2.19
11/03/2017;9:45;5.10;2.79;12.69;0.50;2.22
11/03/2017;10:00;3.60;2.91;11.62;0.50;2.69
11/03/2017;10:15;3.50;2.89;11.50;0.40;2.40
11/03/2017;10:30;3.80;2.91;11.50;0.40;2.41
11/03/2017;10:45;3.70;2.79;11.88;0.50;2.78
11/03/2017;11:00;3.80;3.00;12.50;0.80;2.91
11/03/2017;11:15;3.70;2.80;12.50;1.00;2.90
11/03/2017;11:30;3.90;2.91;15.62;4.30;2.91
11/03/2017;11:45;3.90;2.79;13.88;2.20;2.78
11/03/2017;12:00;3.90;3.00;12.81;1.00;2.91
11/03/2017;12:15;4.00;2.91;13.19;1.20;2.90
11/03/2017;12:30;4.00;2.80;12.94;1.20;2.69
11/03/2017;12:45;4.00;2.79;12.68;0.80;2.91
11/03/2017;13:00;4.10;3.00;13.19;0.60;3.31
11/03/2017;13:15;4.10;2.91;13.81;1.20;3.28
11/03/2017;13:30;4.10;2.80;13.00;0.80;3.00
11/03/2017;13:45;1.50;2.79;9.88;0.90;2.50
11/03/2017;14:00;4.20;3.00;12.00;0.30;2.31
11/03/2017;14:15;3.80;2.91;11.81;0.20;2.69
11/03/2017;14:30;1.40;2.80;9.63;0.10;3.00
11/03/2017;14:45;4.10;2.79;12.87;0.10;3.50
11/03/2017;15:00;1.00;3.00;9.63;0.10;3.41
11/03/2017;15:15;3.90;2.91;12.06;0.00;3.31
11/03/2017;15:30;0.80;2.89;8.81;0.20;2.78
11/03/2017;15:45;2.70;2.91;11.13;0.20;3.00
11/03/2017;16:00;2.50;2.79;11.06;0.10;3.50
11/03/2017;16:15;1.50;3.00;9.81;0.00;3.00
11/03/2017;16:30;3.30;2.91;11.19;0.20;2.91
11/03/2017;16:45;4.10;2.89;12.31;0.10;2.90
11/03/2017;17:00;4.10;2.70;12.69;0.00;3.41
11/03/2017;17:15;4.10;3.00;12.62;0.10;3.28
11/03/2017;17:30;4.00;2.91;12.69;0.10;3.50
11/03/2017;17:45;4.00;2.89;12.50;0.00;3.41
11/03/2017;18:00;4.20;2.91;12.81;0.00;3.50
11/03/2017;18:15;4.00;2.79;12.32;0.20;3.09
11/03/2017;18:30;3.80;2.91;11.87;0.10;2.81
11/03/2017;18:45;4.00;3.00;11.81;0.00;2.69
11/03/2017;19:00;4.00;3.09;12.50;0.10;3.22
11/03/2017;19:15;3.90;3.30;12.50;0.10;3.28
11/03/2017;19:30;3.80;3.20;12.69;0.00;3.22
11/03/2017;19:45;3.80;3.21;13.63;1.50;2.78
11/03/2017;20:00;4.00;3.20;12.56;1.50;1.91
11/03/2017;20:15;3.80;3.30;11.44;0.00;2.00
11/03/2017;20:30;3.70;3.29;12.18;0.20;2.59
11/03/2017;20:45;4.00;3.21;12.88;0.10;3.50
11/03/2017;21:00;3.80;3.29;12.81;0.00;3.22
11/03/2017;21:15;3.20;3.21;11.81;0.10;3.00
11/03/2017;21:30;0.00;3.20;8.32;0.10;2.69
11/03/2017;21:45;0.00;1.39;6.18;0.00;2.50
11/03/2017;22:00;0.00;0.91;5.82;0.00;2.59
11/03/2017;22:15;0.00;0.29;4.68;0.00;2.41
11/03/2017;22:30;0.00;0.21;4.88;0.00;2.50
11/03/2017;22:45;0.00;0.00;4.94;0.00;2.81
11/03/2017;23:00;0.00;0.29;5.68;0.00;3.19
11/03/2017;23:15;0.00;0.41;4.82;0.00;2.59
11/03/2017;23:30;0.00;0.30;4.87;0.00;2.72
11/03/2017;23:45;0.00;0.29;4.81;0.00;2.59
12/03/2017;0:00;0.00;0.41;5.00;0.00;2.69
12/03/2017;0:15;0.00;0.30;4.69;0.00;2.50
12/03/2017;0:30;0.00;0.29;4.69;0.00;2.31
12/03/2017;0:45;0.00;0.41;4.62;0.00;2.19
12/03/2017;1:00;0.00;0.09;4.69;0.00;2.81
12/03/2017;1:15;0.00;0.00;4.50;0.00;2.69
12/03/2017;1:30;0.00;0.00;4.50;0.00;2.50
12/03/2017;1:45;0.00;0.00;4.63;0.00;2.50
12/03/2017;2:00;0.00;0.00;4.37;0.20;2.72
12/03/2017;2:15;0.00;0.00;4.19;0.00;2.28
12/03/2017;2:30;0.00;0.00;4.00;0.00;2.22
12/03/2017;2:45;0.00;0.00;4.12;0.00;2.28
12/03/2017;3:00;0.00;0.00;4.50;0.00;2.50
12/03/2017;3:15;0.00;0.00;4.19;0.00;2.31
12/03/2017;3:30;0.00;0.00;3.31;0.00;1.69
12/03/2017;3:45;0.00;0.00;3.69;0.00;1.81
12/03/2017;4:00;0.00;0.00;4.00;0.00;2.19
12/03/2017;4:15;0.00;0.00;4.81;0.00;3.00
12/03/2017;4:30;0.00;0.00;4.50;0.10;2.50
12/03/2017;4:45;0.00;0.00;4.50;0.00;2.50
12/03/2017;5:00;0.00;0.00;4.32;0.00;2.50
12/03/2017;5:15;0.00;0.00;4.18;0.00;2.50
12/03/2017;5:30;0.00;0.00;4.00;0.00;2.22
12/03/2017;5:45;0.00;0.00;4.19;0.00;2.28
12/03/2017;6:00;0.00;0.00;4.13;0.00;2.31
12/03/2017;6:15;0.00;0.00;3.87;0.00;2.19
12/03/2017;6:30;0.00;0.00;3.81;0.00;2.00
12/03/2017;6:45;0.00;0.00;4.50;0.00;2.50
12/03/2017;7:00;0.00;0.00;4.19;0.00;2.41
12/03/2017;7:15;0.00;0.00;4.19;0.10;2.50
12/03/2017;7:30;0.00;0.00;3.94;0.00;2.40
12/03/2017;7:45;0.00;0.00;4.37;0.00;2.50
12/03/2017;8:00;0.00;0.00;4.13;0.00;2.19
12/03/2017;8:15;0.00;0.00;4.18;0.00;2.50
12/03/2017;8:30;0.00;0.00;4.00;0.00;2.31
12/03/2017;8:45;0.00;0.00;4.19;0.00;2.41
12/03/2017;9:00;0.00;0.00;4.31;0.00;2.59
12/03/2017;9:15;0.00;0.00;4.38;0.00;2.50
12/03/2017;9:30;0.00;0.00;4.00;0.00;2.41
12/03/2017;9:45;0.00;0.00;4.00;0.00;2.19
12/03/2017;10:00;0.00;0.00;4.12;0.00;2.40
12/03/2017;10:15;0.00;0.00;4.00;0.00;2.19
12/03/2017;10:30;0.00;0.00;4.00;0.00;2.22
12/03/2017;10:45;0.00;0.00;4.00;0.00;2.28
12/03/2017;11:00;0.00;0.00;4.38;0.10;2.50
12/03/2017;11:15;0.00;0.00;4.00;0.00;2.41
12/03/2017;11:30;0.00;0.00;4.00;0.00;2.40
12/03/2017;11:45;0.00;0.00;4.12;0.00;2.41
12/03/2017;12:00;0.00;0.00;3.69;0.00;2.00
12/03/2017;12:15;0.00;0.00;3.19;0.00;1.28
12/03/2017;12:30;0.00;0.00;3.12;0.00;1.50
12/03/2017;12:45;0.00;0.00;4.19;0.00;2.41
12/03/2017;13:00;0.00;0.00;4.19;0.00;2.31
12/03/2017;13:15;0.00;0.00;3.94;0.00;2.09
12/03/2017;13:30;0.00;0.00;3.68;0.00;2.19
12/03/2017;13:45;0.00;0.00;4.38;0.00;2.50
12/03/2017;14:00;0.00;0.00;4.00;0.00;2.41
12/03/2017;14:15;0.00;0.00;4.12;0.00;2.31
12/03/2017;14:30;0.00;0.00;4.00;0.00;2.28
12/03/2017;14:45;0.00;0.00;4.50;0.00;2.50
12/03/2017;15:00;0.00;0.00;4.00;0.00;2.41
12/03/2017;15:15;0.00;0.00;4.00;0.00;2.40
12/03/2017;15:30;0.00;0.00;3.50;0.00;1.91
12/03/2017;15:45;0.00;0.00;3.88;0.00;2.19
12/03/2017;16:00;0.00;0.00;4.12;0.20;2.31
12/03/2017;16:15;0.00;0.00;4.19;0.00;2.50
12/03/2017;16:30;0.00;0.00;4.00;0.00;2.28
12/03/2017;16:45;0.00;0.00;3.81;0.00;2.00
12/03/2017;17:00;0.00;0.00;3.88;0.00;2.00
12/03/2017;17:15;0.00;0.00;4.12;0.00;2.50
12/03/2017;17:30;0.00;0.00;3.88;0.00;2.22
12/03/2017;17:45;0.00;0.00;3.94;0.00;2.19
12/03/2017;18:00;0.00;0.00;4.00;0.00;2.09
12/03/2017;18:15;0.00;0.00;3.50;0.00;1.91
12/03/2017;18:30;0.00;0.00;3.68;0.00;2.09
12/03/2017;18:45;0.00;0.00;3.82;0.00;2.00
12/03/2017;19:00;0.00;0.00;3.68;0.00;2.22
12/03/2017;19:15;0.00;0.00;3.88;0.00;2.09
12/03/2017;19:30;0.00;0.00;3.94;0.10;2.19
12/03/2017;19:45;0.00;0.00;4.00;0.00;2.31
12/03/2017;20:00;0.00;0.00;4.00;0.00;2.41
12/03/2017;20:15;0.00;0.00;3.87;0.00;2.28
12/03/2017;20:30;0.00;0.00;4.00;0.00;2.22
12/03/2017;20:45;0.00;0.00;3.69;0.00;2.00
12/03/2017;21:00;0.00;0.00;3.44;0.00;1.78
12/03/2017;21:15;0.00;0.00;3.68;0.00;1.91
12/03/2017;21:30;0.00;0.00;3.00;0.00;1.40
12/03/2017;21:45;0.00;0.00;3.32;0.00;1.60
12/03/2017;22:00;0.00;0.00;3.37;0.10;1.59
12/03/2017;22:15;0.00;0.00;3.81;0.00;2.00
12/03/2017;22:30;0.00;0.00;3.88;0.00;2.31
12/03/2017;22:45;0.00;0.00;3.62;0.00;2.10
12/03/2017;23:00;0.00;0.41;4.32;0.00;2.31
12/03/2017;23:15;0.00;0.39;4.06;0.00;2.00
12/03/2017;23:30;0.00;0.20;3.94;0.00;2.09
12/03/2017;23:45;0.00;0.41;4.06;0.00;2.00
13/03/2017;0:00;0.00;0.30;3.94;0.00;2.00
13/03/2017;0:15;0.00;0.29;3.68;0.00;1.91
13/03/2017;0:30;0.00;0.41;4.00;0.10;1.78
13/03/2017;0:45;0.00;0.30;4.00;0.00;2.00
13/03/2017;1:00;0.00;0.20;3.88;0.00;2.22
13/03/2017;1:15;0.00;0.00;4.00;0.00;2.28
13/03/2017;1:30;0.00;0.00;4.12;0.00;2.50
13/03/2017;1:45;0.00;0.00;3.88;0.00;2.22
13/03/2017;2:00;0.00;0.00;3.81;0.00;2.19
13/03/2017;2:15;0.00;0.00;3.69;0.00;2.00
13/03/2017;2:30;0.00;0.00;3.62;0.00;1.90
13/03/2017;2:45;0.00;0.00;3.82;0.00;2.00
13/03/2017;3:00;0.00;0.00;3.68;0.00;2.10
13/03/2017;3:15;0.00;0.00;3.32;0.00;1.81
13/03/2017;3:30;0.00;0.00;3.37;0.00;1.69
13/03/2017;3:45;0.00;0.00;3.81;0.00;2.09
13/03/2017;4:00;0.00;0.00;3.50;0.00;2.00
13/03/2017;4:15;0.00;0.00;4.00;0.00;2.22
13/03/2017;4:30;0.00;0.00;3.69;0.00;2.09
13/03/2017;4:45;0.00;0.00;3.69;0.00;2.00
13/03/2017;5:00;0.00;0.00;3.44;0.00;1.91
13/03/2017;5:15;0.00;0.00;3.56;0.00;1.78
13/03/2017;5:30;0.00;0.00;3.94;0.00;2.31
13/03/2017;5:45;0.00;0.00;3.68;0.00;2.00
13/03/2017;6:00;0.00;0.00;3.69;0.00;2.00
13/03/2017;6:15;0.00;0.00;3.31;0.00;1.69
13/03/2017;6:30;0.00;0.09;4.00;0.30;2.00
13/03/2017;6:45;0.00;0.80;5.50;1.20;1.81
13/03/2017;7:00;0.00;0.70;9.00;4.50;2.19
13/03/2017;7:15;0.00;0.91;6.88;1.90;2.41
13/03/2017;7:30;0.00;0.80;4.31;0.10;1.90
13/03/2017;7:45;0.00;0.79;4.31;0.20;1.69
13/03/2017;8:00;0.00;0.80;4.32;0.10;1.72
13/03/2017;8:15;0.00;0.70;4.87;0.20;2.19
13/03/2017;8:30;0.00;0.91;5.00;0.00;2.31
13/03/2017;8:45;0.00;0.80;4.69;0.20;2.19
13/03/2017;9:00;0.00;0.79;5.00;0.10;2.09
13/03/2017;9:15;1.30;1.30;6.12;0.10;2.00
13/03/2017;9:30;7.90;2.91;15.00;0.10;2.00
13/03/2017;9:45;7.80;2.79;15.32;0.00;2.72
13/03/2017;10:00;7.90;3.00;15.37;0.20;2.59
13/03/2017;10:15;4.50;3.00;11.81;0.10;2.19
13/03/2017;10:30;3.50;2.91;10.50;0.10;2.22
13/03/2017;10:45;3.50;2.89;11.32;0.10;2.50
13/03/2017;11:00;3.60;2.91;11.00;0.00;2.50
13/03/2017;11:15;3.50;2.79;13.87;3.00;2.50
13/03/2017;11:30;3.50;2.91;11.81;0.90;2.78
13/03/2017;11:45;3.70;2.89;11.50;0.10;3.00
13/03/2017;12:00;3.50;2.91;11.38;0.00;2.81
13/03/2017;12:15;3.60;2.79;13.44;2.50;2.19
13/03/2017;12:30;3.60;3.00;11.18;0.50;2.31
